PROIZVOD,SPAR_CENA,MERKATOR_CENA,TUS_CENA,NAJCENEJSI,RAZLIKA_EUR
Narezek kraški pršut, Special Moments, pakirano, 100 g,2.99,5.19,5.49,spar,2.50
Jetrna pašteta, Ave, pakirano, 250 g,3.19,3.19,3.19,merkator,0.00
Zimska salama, Pick, pakirano, 400 g,8.99,9.79,,spar,0.80
Piščančja jetrna pašteta, Perutnina Ptuj, pakirano, 100 g,1.59,1.59,0.79,tus,0.80
Ocvirki za zabelo, Kodila, 250 g,4.39,4.39,,merkator,0.00
Ptujska posebna salama, Perutnina Ptuj, pakirano, 800 g,8.29,8.29,,merkator,0.00
Blago pekoči salamini v obliki palčk Salanettis, Sorger, pakirano, 80 ,3.29,3.29,3.29,merkator,0.00
Narezek milanska salama, Alpija, pakirano, 80 g,2.88,2.89,,spar,0.01
KUHAN PRŠUT, NAREZEK, S-BUDGET, 150G,1.25,,3.09,spar,1.84
Narezek prešana slanina, Kras, pakirano, 100 g,,3.39,3.39,,merkator,0.00
ŠUNKA PANONIJA AVE, NAREZEK, PANVITA, 100G...,2.29,2.39,,spar,0.10
Praline čokoladne mlečne Socado, transparent bag, 400 g,5.99,,8.99,spar,3.00
Puranji zrezki file Natur, Perutnina Ptuj, pakirano, 400 g,7.59,7.49,,merkator,0.10
Piščančja bedra, Pivka, pakirano, 500 g, IK,4.49,4.49,2.89,tus,1.60
Kranjska klobasa, Čadež, ZGO, pakirano, 230 g,4.53,4.99,,spar,0.46
Eko hrenovke v naravnem ovoju, Čadež, pakirano, 270 g,5.85,6.99,,spar,1.14
Gorenjska zaseka, Arvaj, 300 g, pakirano,4.49,4.49,,merkator,0.00
PIŠČANČJI HOT DOG BREZ OVOJA AVE, PANVITA, 1KG...,6.29,,6.29,spar,0.00
Puranji čufti Gurman, Perutnina Ptuj, 550 g, pakirano,6.39,6.39,,merkator,0.00
Piščančje Peruti Pivka IK 500 g Pakirano,5.49,,4.39,tus,1.10
Svinjska domača mast, Kodila, 450 g,3.19,3.19,,merkator,0.00
Mlado Mleto Goveje Meso 500 g Pakirano,4.99,,5.99,spar,1.00
ŠUNKA RUSTIKA, NAREZEK, AVE, PANVITA, 100G...,2.29,2.19,2.29,merkator,0.10
MILANSKA SALAMA NAREZEK, DESPAR, 100G,2.69,,3.79,spar,1.10
Narezek milanska salama, Citterio, pakirano, 80 g,2.88,2.99,,spar,0.11
Narezek mortadela Elita, Kras, 100 g,2.19,1.99,1.99,merkator,0.20
Kranjska klobasa, Košaki, ZGO, pakirano, 240 g,4.88,4.89,,spar,0.01
Slani fileti inčunov, Delamaris, 156 g,5.39,6.79,,spar,1.40
Delikatesni ocvirki, Kodila, 140 g + 70 g gratis Maxx,4.59,4.59,,merkator,0.00
TLAČENKA, S-BUDGET, 400G,1.99,,5.29,spar,3.30
PIŠČANČJE HRENOVKE BREZ OVOJA, PIVKA, 1KG...,6.79,,6.79,spar,0.00
ŠUNKA DIMLJENA, NAREZEK, AVE, PANVITA, 100G...,2.29,2.19,2.29,merkator,0.10
MLETO MESO MEŠANO, MESARSTVO OBLAK, 1KG,8.99,,10.99,spar,2.00
PIŠČANČJA KRILA, RAZRED A, 5SI, AVE, 500G...,3.89,,3.99,spar,0.10
HRENOVKA V NARAVNEM OVITKU, KOŠAKI, 250G,3.01,,3.02,spar,0.01
Klobasa, radost, Ave, pakirano, 500 g,4.89,4.79,4.99,merkator,0.20
ŠUNKA PIZZA MICA, NAREZEK, AVE, PANVITA, 200G...,2.59,1.89,2.59,merkator,0.70
Narezek piščančja šunka, Ave, pakirano, 100 g,2.28,1.89,,merkator,0.39
Piščančja prsa file IK, brez GSO, 500g,4.99,,6.99,spar,2.00
Narezek pečena slanina, Mercator, pakirano, 150 g,2.49,2.99,,spar,0.50
Čajna klobasa, Ave, pakirano, 480 g,7.99,8.19,,spar,0.20
Suhi domači ocvirki, Ave, pakirano, 200 g,4.99,4.99,4.99,merkator,0.00
Narezek čajna klobasa, Gavrilovič, pakirano, 80 g,2.99,2.99,,merkator,0.00
Salama divjega prašiča, KZ Tolmin, pakirano, 80 g,2.99,2.99,,merkator,0.00
MARINIRANI PIŠČANČJI ZREZKI, PIVKA, 400G,5.99,,6.99,spar,1.00
PIŠČANČJA STEGNA FILE AVE, PANVITA, 500G,6.59,,3.89,tus,2.70
ŽITNE BLAZINICE, PILLOWS WHITE, LINO, 250G...,3.27,,3.29,spar,0.02
Kremni namaz Duo, Viki, 380 g,2.82,2.99,2.85,spar,0.17
EKSTRA DOMAČA ŠIPKOVA MARMELADA, FRUCTAL, 600G...,3.69,,3.69,spar,0.00
Polpekoči ajvar, Natureta, 540 g,4.19,3.79,4.19,merkator,0.40
Jota s kislim zeljem, Natureta, 840 g,4.45,4.59,4.89,spar,0.44
SADNI ČAJ SLIVA IN CIMET, LOYD, 20/1, 40G...,2.18,,2.19,spar,0.01
Čajna pašteta, Gavrilović, 150 g,2.27,2.29,,spar,0.02
Zeliščni čaj, Beauty, 1001 cvet, 20 vrečk, 40 g,2.79,2.79,2.79,merkator,0.00
Zeliščni čaj, bronho mix, 1001 Cvet, 20 vrečk, 24 g,2.79,2.79,,merkator,0.00
Sadni čaj, Magic Moments, Teekanne, 20 vrečk, 50 g,2.59,2.69,2.59,spar,0.10
Instant kava Crema, Barcaffe, 180 g,8.99,2.69,8.99,merkator,6.30
Domači ajvar s pečeno papriko, Natureta, 290 g,2.53,4.69,2.69,spar,2.16
Sadni čaj z okusom manga Carribean Mango, Teekanne, f20, 45 g,2.59,2.69,,spar,0.10
MESNA PAŠTETA, KEKEC JUNIOR, 50G,0.65,0.79,0.81,spar,0.16
Zelene olive s papriko, Natureta, 530 g,3.77,3.79,3.90,spar,0.13
DOMAČI AJVAR Z JAJČEVCI, BAKINA TAJNA, 300G ...,5.38,,5.79,spar,0.41
Mesni ragu s šampinjoni, Podravka, 200 g,5.95,2.49,2.45,tus,3.50
KAVA V ZRNJU ORO CASA, HAUSBRANDT, 500G,11.99,11.29,,merkator,0.70
Tunin namaz Pate, s sušenimi paradižniki, Rio Mare, 100 g,3.09,3.29,3.09,spar,0.20
Kava Perfetto, Caffe Latte kapsule, Barcaffe, 160 g,3.89,3.89,,merkator,0.00
Napitek Franck, Cappuccino, Bajadera, 148 g,2.88,2.89,2.89,spar,0.01
Marelični Marmeladni Namaz Belsad 700 g,3.88,,4.39,spar,0.51
KAVA V ZRNJU QUALITA ROSSA, HAUSBRANDT, 500G...,11.59,,11.59,spar,0.00
Ploščica Corny Big, jagoda in bela čokolada, 40 g,1.19,,1.19,spar,0.00
Žitna ploščica, jagoda in bela čokolada, Corny, 40 g,1.19,1.19,1.25,merkator,0.06
CAPPUCCINO IRISH CREAM, FRANCK, 8/1, 160G...,2.88,2.89,2.89,spar,0.01
Cappuccino Classic z Manj Sladkorja Franck 112 g,2.88,2.89,2.89,spar,0.01
ŽITNA PLOŠČICA LEŠNIK CORNY BIG, SCHWARTAU, 50G...,1.19,0.99,,merkator,0.20
Prebranec s feferoni, Natureta, 415 g,2.77,3.19,2.99,spar,0.42
Lososov namaz Pate, Rio Mare, 100 g,3.09,3.29,3.09,spar,0.20
Mleta kava Selection Irish Cream, Barcaffe, 100 g,2.45,2.99,3.49,spar,1.04
Zeliščni čaj, planinski, 1001 Cvet, 20 vrečk, 44 g,1.79,1.39,1.79,merkator,0.40
Zeliščni čaj, meta, 1001 Cvet, 20 vrečk, 30 g,1.79,1.79,1.79,merkator,0.00
Namaz Whole Earth, arašidov kremni, 340 g,4.69,,4.69,spar,0.00
NAMAZ S PAPRIKO IN KUMARICAMI, DROGA, 280G...,2.38,2.39,2.49,spar,0.11
Čaj 1001, Pravljični vinograd, filter, 50 g,2.79,,2.79,spar,0.00
Čaj 1001, Domači sadovnjak, filter, 50 g,2.79,,2.79,spar,0.00
Čaj 1001, Primorski raj, filter, 50 g,2.79,,2.79,spar,0.00
ČAJ WINTER PUNCH, TEEKANNE, 20/1, 40G,2.59,2.69,,spar,0.10
Napitek Barcaffe, Cappuccino, Irish cream, 144 g,12.99,2.99,2.99,merkator,10.00
Napitek kavni Jocobs, instant, 3 in 1, Original, 24 x 12,6 g,6.99,,7.79,spar,0.80
KAVA V ZRNU ESPRESSO INTENSO, BORBONE, 1KG ...,14.99,22.99,22.99,spar,8.00
Džem Natureta, brusnica, manj sladkorja, 250 g,3.29,3.49,3.29,spar,0.20
KOSMIČI, NESQUICK MINIS, NESTLE, 300G,4.87,,4.99,spar,0.12
KAVA MLETA BRAZIL CERRADO MINEIRO, ILLY, 250G...,9.49,,5.05,tus,4.44
KREMNI NAMAZ S PISTACIJO, VIKI, 300 G,5.99,5.99,5.99,merkator,0.00
Bio ajdovi kosmiči, Biotop, 300 g,3.46,3.69,,spar,0.23
TUNINA PAŠTETA JUNIOR, GAVRILOVIĆ, 100G,1.68,1.89,,spar,0.21
Zeliščni čaj, Relax, 1001 cvet, 20 vrečk, 36 g,2.79,2.79,2.99,merkator,0.20
Kosmiči O'Plant, pirini, rahli, 500 g,2.97,,2.99,spar,0.02
Kava mleta Zlatna džezva, 200g,1.94,,4.59,spar,2.65
Tunina pašteta s timijanom in limono, Argeta, 95 g,5.19,5.19,1.79,tus,3.40
Kokošja pašteta s pikantno salamo, Argeta, 95 g,1.59,1.59,1.59,merkator,0.00
Ribja pašteta z zelenjavo, Argeta, 95 g,1.48,1.59,1.49,spar,0.11
ARAŠIDOV NAMAZ S KOŠČKI, LINO LADA, 350G,4.38,2.19,,merkator,2.19
INSTANT KAVA CLASSIC, BARCAFFE, 200G, PLOČEVINK...,7.59,8.99,4.59,tus,4.40
MUESLI S SUHIM SADJEM CRUNCHY, FRUTABELA, 330G...,3.59,3.89,,spar,0.30
Pašteta pate s čilijem, Poli, 95 g,1.24,1.24,,merkator,0.00
Slivov pekmez, Podravka, 660 g,5.18,5.19,5.99,spar,0.81
Mešanica začimb za lazanjo, Fant, 70 g,1.78,1.79,1.79,spar,0.01
Omaka Podravka, bolognese, 300 g,3.29,,3.39,spar,0.10
Ovsena kaša, malina in vanilija, Boom Box, 300 g,3.98,3.99,,spar,0.01
Granola Protein, Go On, Sante, brownie in češnja, 300 g,4.98,,4.99,spar,0.01
Kokošja pašteta Junior, Argeta, 45 g,0.95,1.09,1.02,spar,0.14
Mleta kava Rwanda single origin, 100 % Arabica, Barcaffe, 200 g,4.99,7.69,6.29,spar,2.70
Kosmiči za zajtrk Oho, Mix-o, kakav in vanilija, 400 g,2.98,,3.11,spar,0.13
OMAKA GRAN RAGU EXTRA GUSTO, STAR, 2X180G...,4.15,4.19,,spar,0.04
Domača marelična marmelada, Podravka, 670 g,3.68,3.89,3.89,spar,0.21
Domača marelična marmelada, Podravka, 360 g,2.58,2.59,2.59,spar,0.01
OMAKA LEČIN BOLOGNESE, NATURETA, 300G,2.88,3.29,3.29,spar,0.41
KOSMIČI OBROČKI FRUITY FROOPS, OHO!, 400G...,2.98,2.99,,spar,0.01
Bio zeleni čaj, sencha, 1001 Cvet, 20 vrečk, 36 g,2.88,2.89,2.39,tus,0.50
Cappuccino Irish Cream, Franck, 200 g,1.59,2.59,2.59,spar,1.00
PAŠTETA CLASSIC, POLI PATÉ, 95G,1.24,,1.84,spar,0.60
Med Medex cvetlični v plastenki, 500g,3.59,,7.19,spar,3.60
ČOKOLADNO LEŠNIKOV NAMAZ, BAM, 200G,8.49,8.49,,merkator,0.00
PIŠČANČJA PAŠTETA ROASTY, GAVRILOVIĆ ART, 100G...,1.23,1.24,1.29,spar,0.06
Sadni čaj, brusnica in malina, Loyd, 20 vrečk, 40 g,2.18,2.19,1.64,tus,0.55
Extra pomarančni džem, Bakina Tajna, 375 g,5.68,5.69,4.69,tus,1.00
CVETLIČNI MED, SPAR PREMIUM, 900G,10.44,,6.49,tus,3.95
Kremast namaz s kombinacijo kakava in lešnikov, Milka, 350 g,5.28,5.29,5.29,spar,0.01
ŽITNI KOSMIČI FRUITY FROOPS, OHO!, 150G,1.68,,1.69,spar,0.01
Kosmiči granola, jagoda in malina, brez dodanega sladkorja, Sante Fit,,3.98,3.99,3.99,spar,0.01
PIKANT TURISTIČNA PAŠTETA, DELAMARIS, 95G...,1.84,1.99,4.99,spar,3.15
Goveji golaž, Gavrilović, 300 g,4.25,4.29,,spar,0.04
Mleta kava Monarch, Jacobs, 200 g,4.45,4.49,15.59,spar,11.14
ZELIŠČNI ČAJ VEČJA ODPORNOST, LOYD, 20/1, 40G...,2.18,,2.19,spar,0.01
MLETA KAVA ESPRESSO CREMOSO, BARCAFFE, 250G...,5.99,6.99,6.55,spar,1.00
Čaj Earl Grey, Twinings, 25 vrečk, 50 g,5.26,5.27,,spar,0.01
Mleta kava, Zlatna Džezva, 387 g,8.98,8.99,,spar,0.01
Goveji golaž, pikantni, Podravka, 300 g,4.17,4.19,5.29,spar,1.12
LIPOV MED, MEDEX, 450G, SLOVENIJA,8.98,,9.49,spar,0.51
GOZDNI MED, MEDEX, 450G, SLOVENIJA,9.98,,10.99,spar,1.01
Med Medex cvetlični v plastenki medvedek, 250g,4.65,4.69,5.29,spar,0.64
MANDLJEV NAMAZ KREMNI, ODLIČNO, 300G,6.99,6.99,,merkator,0.00
DOMAČI AJVAR PEKOČ, BAKINA TAJNA, 550G,8.78,8.79,,spar,0.01
MLETA KAVA ARABICA, SEGAFREDO, 250G,5.67,,6.49,spar,0.82
Narezek Tuš mesni, mešani, 145g,0.76,,1.15,spar,0.39
Kava Illy, instant, Klasik, 95g,9.08,,9.29,spar,0.21
ZELIŠČNI ČAJ KOPRIVA, MOGOTA, 20/1, 20G,1.45,,1.59,spar,0.14
Sadni čaj, sadni raj, 1001 Cvet, 60 vrečk, 145 g,7.99,8.29,9.29,spar,1.30
Sadni čaj, češnja, Loyd, 20 vrečk, 40 g,2.18,2.19,2.19,spar,0.01
KORUZNI KOSMIČI CORN FLAKES, SANTE, 500G,2.48,,2.49,spar,0.01
DOMAČI PINDŽUR, BAKINA TAJNA, 550G,7.99,,8.79,spar,0.80
Zeliščni čaj, za lažje dihanje, Loyd, 20 vrečk, 40 g,2.18,2.19,2.19,spar,0.01
PAŠTETA DIVJAČINSKA KODILA, 150G,4.19,,4.19,spar,0.00
Pašteta s tartufi, Kodila, pakirano, 150 g,5.49,5.49,,merkator,0.00
MESNI ZAJTRK PIKANT, GAVRILOVIĆ, 150G,2.37,4.49,2.40,spar,2.12
Kakav Nesquik, Nestle, škatla, 490 g,6.59,6.99,,spar,0.40
JETRNA PAŠTETA, GAVRILOVIĆ, 5X50G,3.92,0.99,,merkator,2.93
Mleta kava Crema, Franck, 175 g,3.99,3.99,,merkator,0.00
TURŠKA KAVA BLACK´N´EASY, BARCAFFE, 10/1, 80G...,3.39,3.39,3.39,merkator,0.00
KOSMIČI S CIMETOM CINI MINIS, NESTLÉ, 375G...,4.89,,4.89,spar,0.00
ZELIŠČNI ČAJ MATE FIT&SLIM, TEEKANNE, 20/1, 32G...,2.69,2.69,,merkator,0.00
Mleta kava Jubilarna, Franck, 175 g,3.89,3.89,,merkator,0.00
Sadni čaj, gozdni sadeži, Loyd, 20 vrečk, 40 g,1.48,0.94,1.49,merkator,0.55
Kumarice delikatesne bio Natureta 280g,2.15,2.29,,spar,0.14
KAKAV INSTANT, S-BUDGET, 800 G,3.49,3.99,,spar,0.50
KREMNI NAMAZ MLEKO IN KAKAV, EUROCREM, 90G...,1.05,,1.06,spar,0.01
BELA TARTUFATA, ZIGANTE TARTUFI, 80 G,9.34,9.39,,spar,0.05
BIO ZELIŠČNI ČAJ META, HERBA MEDICA, 25/1, 30G...,2.88,,2.89,spar,0.01
ČAJ GOZDNI SADEŽI, SPAR, 20/1, 44G,0.89,,1.45,spar,0.56
Pašteta Classic, Kodila, pakirano, 150 g,4.19,4.19,4.19,merkator,0.00
Goveji mesni narezek, Kekec, 145 g,1.59,1.89,1.85,spar,0.30
Sadni čaj, babičin, 1001 Cvet, 20 vrečk, 50 g,2.69,2.69,2.69,merkator,0.00
Narezek Gavrilovič, mesni zajtrk, 2x150g,4.37,,4.59,spar,0.22
Sante žitarice crunchy BANANA in ČOKOLADA 350g,3.88,,3.89,spar,0.01
GOVEJA PAŠTETA S TARTUFI, ARGETA EXCLUSIVE, 95G...,2.49,2.59,2.59,spar,0.10
Lutenica, Natureta, 300 g,3.69,3.69,4.09,merkator,0.40
Kuhana polenta, Natureta, 500 g,1.57,1.59,,spar,0.02
Pasulj brez mesa, Natureta, 850 g,3.99,4.29,4.49,spar,0.50
Napolitanke Nougat kocke, Podravka, 200 g,2.47,6.39,2.49,spar,3.92
Kokošja pašteta Junior, Argeta, 27 g,0.68,0.69,0.71,spar,0.03
Tunina pašteta, Argeta, 45 g,1.23,1.24,1.25,spar,0.02
Tunina pašteta, Argeta, 27 g,0.78,0.82,0.78,spar,0.04
TUNINA PAŠTETA SUPER TUNA, ARGETA JUNIOR, 95G...,1.78,1.69,5.69,merkator,4.00
INSTANT VROČA ČOKOLADA, BENQUICK, 8X30G,4.96,5.29,,spar,0.33
ŽITNE KROGLICE LINO CRUNCH, PODRAVKA, 225G...,3.47,,3.49,spar,0.02
TURISTIČNA PAŠTETA CLASSIC, DELAMARIS, 50G...,0.93,1.19,1.09,spar,0.26
Napolitanke Podravka, sadne kocke, 200g,1.95,,1.89,tus,0.06
AJVAR, RAHLO PEKOČI, DROGA, 690 G,4.58,4.89,4.79,spar,0.31
Blagi nepekoči ajvar, Generika, 680 g,2.06,2.24,,spar,0.18
Sadni čaj, čarobna brusnica, 1001 Cvet, 20 vrečk, 40 g,2.69,2.69,2.69,merkator,0.00
KREMNI NAMAZ VIKI, 20G,0.42,,0.43,spar,0.01
KOSMIČI COOKIE CRISP, NESTLÉ, 375G,4.79,,4.89,spar,0.10
Pašteta kokošja prsa na žaru Junior, Argeta, 95 g,5.68,1.69,,merkator,3.99
DOMAČI PINDŽUR, BAKINA TAJNA, 300G,4.77,,5.49,spar,0.72
Domači ajvar, nepekoč, Bakina Tajna, 300 g,5.38,5.39,,spar,0.01
ČAJ ČEŠNJA SWEET CHERRY, TEEKANNE, 20/1, 50G...,2.59,,2.59,spar,0.00
Bio zeleni čaj, evkaliptus in matcha, 1001 Cvet, 20 vrečk, 40 g,2.29,2.89,,spar,0.60
Mleta kava Brasil, Santana, 250 g,4.99,5.19,,spar,0.20
VROČA ČOKOLADA CIOBAR, DR. OETKER, 5X25G,3.41,,4.69,spar,1.28
Mleta kava Jubilarna, Franck, 200 g,4.29,4.29,4.29,merkator,0.00
Narezec Pivška Malica Pivka 150 g,1.44,,1.45,spar,0.01
Zelene olive s papriko, Natureta, 290 g,2.78,2.89,2.87,spar,0.11
ŽITNA PLOŠČICA NESQUIK, NESTLÉ, 25G,0.59,,0.67,spar,0.08
Ričet, Natureta, 830 g,4.37,4.49,4.59,spar,0.22
100 % džem ananas-mango, St. Dalfour, 284 g,4.39,4.39,,merkator,0.00
ZELENI ČAJ LIMONA, TEEKANNE, 20/1, 35G,2.19,,2.19,spar,0.00
Bio ovseni kosmiči Natura, Žito, 500g,2.55,,2.59,spar,0.04
Črni čaj, indijski, 1001 Cvet, 20 vrečk, 30 g,2.29,2.29,,merkator,0.00
BREZKOFEINSKA MLETA KAVA, ILLY, 250G,9.49,,9.49,spar,0.00
Ričet, Natureta, 415 g,2.57,2.59,,spar,0.02
Sadni čaj, Winter time, Teekanne, 20 vrečk, 50 g,2.59,2.69,2.59,spar,0.10
Prebranec, Natureta, 850 g,4.29,4.39,4.29,spar,0.10
Pasulj s klobaso, Natureta, 415 g,2.78,2.99,2.99,spar,0.21
Sadni čaj, hibiskus, 1001 Cvet, 40 vrečk, 80 g,4.09,4.09,4.09,merkator,0.00
Sadni čaj, šipek s cvetovi hibiskusa, 1001 Cvet, 20 vrečk, 60 g,2.47,2.49,2.48,spar,0.02
Zeliščni čaj, kamilica, 1001 Cvet, 40 vrečk, 40 g,2.89,2.89,3.09,merkator,0.20
Zeliščni čaj, lipa, 1001 Cvet, 20 vrečk, 30 g,2.09,2.09,2.09,merkator,0.00
Zeliščni čaj, kamilica z medom, 1001 Cvet, 20 vrečk, 20 g,1.79,1.79,2.09,merkator,0.30
Zeliščni čaj, bezeg, 1001 Cvet, 20 vrečk, 30 g,1.98,1.99,2.09,spar,0.11
Gosja pašteta z gomoljem, Jensen's, 80 g,2.59,2.59,,merkator,0.00
Račja pašteta, Jensen's, 80 g,2.59,2.59,,merkator,0.00
KAVA V KAPSULAH CLASSICO LUNGO, ILLY, 10/1, 57G...,4.53,5.79,,spar,1.26
Rezina Sante, žitna, brusnica, malina, 40g,2.18,,0.93,tus,1.25
Paradižnikovi pelati, Podravka, 400 g,4.97,1.59,2.89,merkator,3.38
EKSTRA DŽEM GOZDNI SADEŽI, NATURETA, 320G...,3.08,,3.09,spar,0.01
ZELENI ČAJ, SPAR, 20/1, 34G,0.61,,1.34,spar,0.73
Zeliščni čaj, Detox, Loyd, 34 g,2.19,2.19,,merkator,0.00
SADNI NAMAZ 100% BOROVNICA, NATURETA, 250G...,4.59,,4.99,spar,0.40
Čaj Loyd, Hot Winter, pomaranča, ingver, filter, 45 g,2.29,2.29,2.39,merkator,0.10
CAPPUCCINO IRISH CREAM, BARCAFFE, 8/1, 144G...,2.99,2.99,,merkator,0.00
MEŠANA EKSTRA DOMAČA MARMELADA, FRUCTAL, 600G...,3.69,,3.69,spar,0.00
PINDJUR POLPEKOČI, NATURETA, 290G,3.18,2.79,2.69,tus,0.49
Granola Boom box ovsena, double chocolate, 60 g,0.98,0.99,0.99,spar,0.01
Slivov pekmez, Podravka, 350 g,3.48,3.49,3.69,spar,0.21
Extra marelični džem, Bakina Tajna, 670 g,6.88,6.89,,spar,0.01
SADNI ČAJ SVEŽA POMARANČA, LOYD, 20/1, 44G...,2.18,,2.19,spar,0.01
Sadni čaj, mango in breskev, 1001 Cvet, 20 vrečk, 50 g,2.79,2.79,,merkator,0.00
100 % arašidov namaz, kremni, Active Zone, 500 g,5.89,3.99,,merkator,1.90
Kakav s 30 % manj sladkorja, BenQuick, 400 g,4.77,4.89,,spar,0.12
OMAKA RAGU Z GOVEJIM MESOM, NATURETA, 3X190G...,5.98,5.99,5.99,spar,0.01
JETRNA PAŠTETA, S-BUDGET, 50G,0.23,,0.44,spar,0.21
KREMNI NAMAZ, VIKI KREMA DUO, 600G,4.47,4.48,4.49,spar,0.02
Sadni čaj, opojna češnja, 1001 Cvet, 20 vrečk, 50 g,2.69,2.69,2.69,merkator,0.00
Kremni arašidov namaz, Mercator, 350 g,4.39,2.19,,merkator,2.20
Sadni čaj, vitalna malina, 1001 Cvet, 20 vrečk, 50 g,2.69,2.69,2.69,merkator,0.00
Sadni čaj, jagodna harmonija, 1001 Cvet, 20 vrečk, 50 g,2.69,2.69,2.69,merkator,0.00
Sadni čaj, sladka borovnica, 1001 Cvet, 20 vrečk, 50 g,2.69,2.69,2.69,merkator,0.00
Sadni čaj, čarobna brusnica, 1001 Cvet, 40 vrečk, 80 g,4.19,4.29,4.19,spar,0.10
Sadni čaj, gozdne skrivnosti, 1001 Cvet, 40 vrečk, 100 g,4.19,4.29,4.23,spar,0.10
Pikant pašteta, Gavrilović, 100 g,1.57,1.69,1.65,spar,0.12
DOMAČA LUTENICA, BAKINA TAJNA, 300G,5.28,5.28,,merkator,0.00
Bio zeliščni čaj, bio bebe, 1001 cvet, 20 vrečk, 40 g,2.83,3.49,,spar,0.66
Sardinina pašteta Adriatica, Argeta, 95 g,1.67,1.69,1.69,spar,0.02
Čajna pašteta, Argeta, 95 g,1.59,1.59,1.64,merkator,0.05
Praženi Džuveč, Natureta, 800 g,3.85,3.89,5.29,spar,1.44
Instant kava Crema Gold, Jacobs, 200 g,15.49,15.59,15.51,spar,0.10
Jetrna pašteta, Gavrilović, 150 g,2.38,2.39,2.46,spar,0.08
Mleta kava Jubilarna, Franck, 100 g,2.29,2.29,2.29,merkator,0.00
MESNA PAŠTETA Z BUČNIMI SEMENI, KODILA, 150 G...,4.19,4.19,4.19,merkator,0.00
PARADIŽNIKOVA OMAKA BOLOGNESE, BARILLA, 400G...,2.98,2.99,,spar,0.01
Mleta kava Classic, Barcaffe, 375 g + 75 g gratis,8.99,8.99,8.99,merkator,0.00
Jetrna pašteta, Kekec, 30 g,0.43,0.45,0.25,tus,0.20
Pelati Bio paradižnikovi Podravka, 400g,2.67,3.99,1.55,tus,2.44
PAŠTETA LOSOS, ARGETA, 95G,2.37,,2.49,spar,0.12
KOKOŠJA JETRNA PAŠTETA, ARGETA, 95G,1.59,1.59,,merkator,0.00
Puranja pašteta, Argeta, 95 g,1.59,1.64,1.64,spar,0.05
DOMAČI EKSTRA DŽEM SLIVA, BAKINA TAJNA, 375G...,4.59,,4.61,spar,0.02
KREMNI NAMAZ, VIKI DUO, 1KG,6.75,,7.29,spar,0.54
Nepekoči ajvar, Natureta, 290 g,2.59,2.79,,spar,0.20
Omaka s pečeno zelenjavo, Natureta, 280 g,2.38,2.39,2.39,spar,0.01
Zeliščni čaj, materina dušica, 1001 Cvet, 20 vrečk, 20 g,1.75,1.39,1.77,merkator,0.38
Mleta kava Brasil, Santana, 500 g,8.95,8.99,8.99,spar,0.04
Jetrna pašteta, Gavrilović, 100 g,1.53,1.59,1.53,spar,0.06
Zeliščni čaj, planinski čaj, 1001 Cvet, 40 vrečk, 88 g,3.29,3.29,3.29,merkator,0.00
Instant kava Cronat Gold, Jacobs, 200 g,15.49,15.59,,spar,0.10
SOLATA VEGGIE HARMONY, ARGETA, 160G,3.58,3.58,,merkator,0.00
Mleta kava Classic, Barcaffe, 300 g + 55 g gratis,7.19,7.19,7.15,tus,0.04
Granola Fitness z medom, Nestle, 300 g,4.25,3.99,,merkator,0.26
PIŠČANČJA PAŠTETA CLASSIC, GAVRILOVIĆ ART, 100G...,1.24,1.29,1.29,spar,0.05
CVETLIČNI MED, MEDEX, 450G, SLOVENIJA,9.38,,9.39,spar,0.01
Sadni čaj, sočna breskev in ameriški slamnik, 1001 Cvet, 20 vrečk, 50 ,2.69,2.69,,merkator,0.00
Jetrna pašteta, Kekec, 50 g,0.78,0.79,,spar,0.01
JOTA BREZ MESA, NATURETA, 415G,2.57,,2.69,spar,0.12
Cappuccino Classical, Barcaffe, 200 g,4.29,4.29,,merkator,0.00
Cvetlični med, Medex, 10 g,0.22,0.22,,merkator,0.00
Kava v zrnu Classic, Barcaffe, 1 kg,23.99,23.99,23.99,merkator,0.00
PRAŽENA KAVA V ZRNU, BARCAFFE, 1KG,24.99,,24.99,spar,0.00
Instant kava Classic Mild, Nescafe, 200 g, 2 + 1 gratis,8.99,18.78,,spar,9.79
Kava Perfetto, cappuccino kapsule, Barcaffe, 120 g,2.99,2.99,3.89,merkator,0.90
Kosmiči za zajtrk Oho, Choco rice, 400 g,2.99,2.99,3.11,merkator,0.12
Kava Barcaffe, Single Origin Espresso, v kapsulah, 55 g,4.39,,4.79,spar,0.40
Sadni čaj, brusnica in malina, 1001 Cvet, 20 vrečk, 50 g,2.79,2.79,,merkator,0.00
KOSMIČI MEDENI OBROČKI BREZ GLUTENA, LINO, 225G...,4.87,4.89,,spar,0.02
Mleta kava, Zlatna Džezva, 500 g,10.58,10.59,10.59,spar,0.01
Mleta kava, Zlatna džezva, 907 g,15.79,15.79,,merkator,0.00
ARAŠIDOV NAMAZ KREMNI, ODLIČNO, 300G,3.78,3.79,,spar,0.01
PIŠČANČJA PAŠTETA, S-BUDGET, 50G,0.28,,0.44,spar,0.16
Mesni narezek šunka, Gavrilović, 150 g,2.05,2.19,,spar,0.14
Mleta kava, Zlatna Džezva, 200 g,4.59,4.59,,merkator,0.00
Mleta kava, Zlatna Džezva, 100 g,2.39,2.39,,merkator,0.00
