name,price,sale_price,store,date
"VATIRANE PALČKE PAPIRNATE, 100% BOMBAŽ BREZ KLORA, BEAUTY KISS, 160/1",0.55,,Spar,2026-01-02 00:00:00
"VATIRANE PALČKE PAPIRNATE, 100% BOMBAŽ BREZ KLORA, BEAUTY KISS, 300/1",0.89,,Spar,2026-01-02 00:00:00
"VATIRANE PALČKE ROUND, BELLAWA, 160/1",2.19,,Spar,2026-01-02 00:00:00
"VATIRANE PALČKE ZA UŠESA, Z VAROVALOM, PRETTY BABY, 60/1",0.69,,Spar,2026-01-02 00:00:00
"Vatirane palčke, Cotoneve, 100/1",1.59,,Mercator,2026-01-02 00:00:00
"VATIRANE PALČKE, COTONEVE, 300/1",3.19,,Spar,2026-01-02 00:00:00
"VATIRANE PALČKE, JOHNSON´S BABY, 100/1",1.79,,Spar,2026-01-02 00:00:00
"VATIRANE PALČKE, PAPIRNATE, BELLAWA, 200/1",1.75,,Spar,2026-01-02 00:00:00
vatirane-palcke-cotoneve-100-palck,1.39,,Tus,2026-01-02 00:00:00
"VATNE BLAZINICE AQUA LIFE, COTONEVE, 100/1",2.48,,Spar,2026-01-02 00:00:00
"VATNE BLAZINICE BEAUTY KISS, 100/1",0.77,,Spar,2026-01-02 00:00:00
"VATNE BLAZINICE BELLAWA, 100/1",2.49,,Spar,2026-01-02 00:00:00
"VATNE BLAZINICE DUO FACE MAXI, PREMIUM, LADY´S CODE, 50/1",1.49,,Spar,2026-01-02 00:00:00
"VATNE BLAZINICE MAXI ME, DESPAR, 40/1",1.09,,Spar,2026-01-02 00:00:00
"VATNE BLAZINICE NATURE PREMIUM, JASMIN, 50/1",2.79,,Spar,2026-01-02 00:00:00
"VATNE BLAZINICE NIVEA, 80/1",2.29,,Spar,2026-01-02 00:00:00
"VATNE BLAZINICE, NATURE SOFT, JASMINE, 80/1",2.89,,Spar,2026-01-02 00:00:00
"VATNE BLAZINICE, PREMIUM, LADY´S CODE, 100/1",1.39,,Spar,2026-01-02 00:00:00
vatne-blazinice-bellawa-100-blazinic,2.39,,Tus,2026-01-02 00:00:00
vatne-blazinice-bellawa-argan-oil-401,2.29,,Tus,2026-01-02 00:00:00
vatne-blazinice-nivea-extra-soft-80-blazinic,3.09,,Tus,2026-01-02 00:00:00
vaza-bozicna-srednja,2,,Tus,2026-01-02 00:00:00
vaza-srebrna-165-x-9-x-9-cm,2,,Tus,2026-01-02 00:00:00
vecnamenska-krema-himalaya-150-g-,4.19,,Tus,2026-01-02 00:00:00
vecnamensko-cistilo-sanytol-500-ml,3.8,,Tus,2026-01-02 00:00:00
vecnamensko-cistilo-tus-flower-bouquet-1-l,2.09,,Tus,2026-01-02 00:00:00
vecnamensko-cistilo-tus-spring-magic-1-l,2.09,,Tus,2026-01-02 00:00:00
veczrnata-ciabatta-100-g-,1.25,,Tus,2026-01-02 00:00:00
veczrnate-tortilije-dijo-250-g-,1.99,,Tus,2026-01-02 00:00:00
"VEČFUNKCIJSKI TISKALNIK 2810E, HP, 1/1",79,,Spar,2026-01-02 00:00:00
"VEČNAMENSKA GOBASTA KRPA PEREX, 3/1",3.29,,Spar,2026-01-02 00:00:00
"VEČNAMENSKA GOBASTA KRPA PEREX, 5/1",4.59,,Spar,2026-01-02 00:00:00
"VEČNAMENSKA KRPA ACTIFIBRE, VILEDA, 1/1",4.29,,Spar,2026-01-02 00:00:00
"VEČNAMENSKA PEČICA DT200EU, NINJA, 10V1",299.9,,Spar,2026-01-02 00:00:00
"VEČNAMENSKE KRPE S-BUDGET, 10/1",1.59,,Spar,2026-01-02 00:00:00
"VEČNAMENSKI KUHALNIK OL650EU, NINJA, MULTI COOKER, 7,5L, 12V1",339.9,,Spar,2026-01-02 00:00:00
"VEČNAMENSKI KUHALNIK SIMPLY COOK PLUS - RK622130, TEFAL",70,,Spar,2026-01-02 00:00:00
"VEČNAMENSKI KUHINJSKI PRIPOMOČEK, KLIKERMAT, 1/1",15.99,,Spar,2026-01-02 00:00:00
"VEČNAMENSKI SEKLJALNIK, SIMPEX, 1/1",24.9,,Spar,2026-01-02 00:00:00
"VEČNAMENSKI TRAK SREBRN EXTRA POWER, 25MX50MM, TESA, 1/1",8.69,,Spar,2026-01-02 00:00:00
"VEČNAMENSKI TRAK SREBRN EXTRA POWER, 50MX50MM, TESA, 1/1",13.99,,Spar,2026-01-02 00:00:00
"VEČNAMENSKO ČISTILO AJAX SPRAY, 750ML",4.28,,Spar,2026-01-02 00:00:00
"VEČNAMENSKO ČISTILO POMARANČA, ASTONISH, 750ML",3.39,,Spar,2026-01-02 00:00:00
"VEČNAMENSKO ČISTILO V RAZPRŠILU LEMONGRASS & ORANGE, ECOVER, 500ML",6.78,,Spar,2026-01-02 00:00:00
"VEČNAMENSKO ČISTILO Z VONJEM POMARANČE, FROSCH, 500 ML",3.09,,Spar,2026-01-02 00:00:00
"VEČNAMENSKO ČISTILO ZA DEZINFEKCIJO IN ČIŠČENJE EUCALYPTUS, SANYTOL, 500ML",3.65,,Spar,2026-01-02 00:00:00
"VEČZRNATI KRUH, BREZ GLUTENA, SCHÄR, 300G",4.19,,Spar,2026-01-02 00:00:00
"VEČZRNATI TOAST KRUH ÖLZ, 500G",3.29,,Spar,2026-01-02 00:00:00
"VEČZRNATI TOAST KRUH, ÖLZ, 250G",1.99,,Spar,2026-01-02 00:00:00
"VEDRO 12L SPLENDID, 1/1",6.49,,Spar,2026-01-02 00:00:00
"VEDRO Z OŽEMALNIKOM ULTRAMAX, VILEDA",22.98,,Spar,2026-01-02 00:00:00
vedro-10-l,3.19,,Tus,2026-01-02 00:00:00
vedro-essentials-10l-siva,5.99,,Tus,2026-01-02 00:00:00
vedro-s-cedilom-vileda-ultramax,23.99,,Tus,2026-01-02 00:00:00
vedro-tus,3.89,,Tus,2026-01-02 00:00:00
vedro-zlozljivo-10-l,11.99,,Tus,2026-01-02 00:00:00
"VEDRO, S-BUDGET, 10L",4.99,,Spar,2026-01-02 00:00:00
"VEGAN PROTEIN SHAKE 70% VANILIJA SLADKANA S STEVIO NATURE´S FINEST, NUTRISSLIM, 450G",15.59,,Spar,2026-01-02 00:00:00
"VEGANSKA ALTERNATIVA KEFIRJU ANANAS KOKOS, KREPKO, 500G",2.89,,Spar,2026-01-02 00:00:00
"VEGANSKA ČOKOLADA PISTACIJA, MANDLJI IN OREHI, BALANCE, 85G",2.95,,Spar,2026-01-02 00:00:00
"VEGANSKA ČOKOLADA S KOŠČKI MALIN IN KVINOJINIMI KRISPIJI, SPAR VEGGIE, 75G",1.99,,Spar,2026-01-02 00:00:00
"VEGANSKA ČOKOLADNA TORTA, MLINOTEST, 300G",8.98,,Spar,2026-01-02 00:00:00
"VEGANSKA FRANCOSKA SOLATA, SPAR VEGGIE, 250G",2.49,,Spar,2026-01-02 00:00:00
"VEGANSKA KREMA V SPREJU, ČOKOLADNE SANJE,  SCHLAGFIX, 200ML",2.99,,Spar,2026-01-02 00:00:00
"VEGANSKA KREMA V SPREJU, SCHLAGFIX, 200ML",2.79,,Spar,2026-01-02 00:00:00
"VEGANSKA KREMA ZA KAVO, SCHLAGFIX, 10X10ML",0.99,,Spar,2026-01-02 00:00:00
"VEGANSKA MAJONEZA BREZ JAJC, GEA 420G",4.69,,Spar,2026-01-02 00:00:00
"VEGANSKA OMAKA PESTO Z BAZILIKO, BARILLA, 195G",4.18,,Spar,2026-01-02 00:00:00
"VEGANSKA OREHOVA POTICA Z ROZINAMI, JUSTINA, 450G",8.78,,Spar,2026-01-02 00:00:00
"VEGANSKA PAŠTETA BAZILIKA IN ČESEN, PATIFU, 100G",2.69,,Spar,2026-01-02 00:00:00
"VEGANSKA PAŠTETA DELIKATES, PATIFU, 100G",2.69,,Spar,2026-01-02 00:00:00
"VEGANSKA PAŠTETA PARADIŽNIK IN OLIVA, PATIFU, 100G",2.69,,Spar,2026-01-02 00:00:00
"VEGANSKA PAŠTETA TOSKANSKA, PATIFU, 100G",2.69,,Spar,2026-01-02 00:00:00
"VEGANSKA POTICA, PEKARNA BRUMAT, 500G",6.99,,Spar,2026-01-02 00:00:00
"VEGANSKA TATARSKA OMAKA BREZ JAJC, GEA, 420G",4.55,,Spar,2026-01-02 00:00:00
"VEGANSKA TORTA CHEESECAKE, MLINOTEST, 300G",8.98,,Spar,2026-01-02 00:00:00
"VEGANSKA VEČNAMENSKA KREMA ZA STEPANJE, SCHLAGFIX, 200ML",1.19,,Spar,2026-01-02 00:00:00
"VEGANSKA VEČNAMENSKA SLAJENA KREMA ZA STEPANJE, SCHLAGFIX, 200ML",1.19,,Spar,2026-01-02 00:00:00
"VEGANSKA ZELENJAVNA OMAKA, ALLA LUIGI, 325G",4.59,,Spar,2026-01-02 00:00:00
veganska-pesto-omaka-z-baziliko-195-g-,4.19,,Tus,2026-01-02 00:00:00
"VEGANSKE KROGLICE, SPAR VEGGIE, 180G",2.09,,Spar,2026-01-02 00:00:00
"VEGANSKI BIO PRIPRAVEK IZ INDIJSKIH OREŠČKOV, GRŠKA ZELIŠČA, SPAR VEGGIE, 100G",3.99,,Spar,2026-01-02 00:00:00
"VEGANSKI BIO SOJIN DROBLJENEC, SPAR VEGGIE, 180G",1.79,,Spar,2026-01-02 00:00:00
"VEGANSKI CORDON BLEU, SPAR VEGGIE, 3/1, 330G",4.99,,Spar,2026-01-02 00:00:00
"VEGANSKI ČEVAPČIČI OKUS GOVEDINE, SPAR BBQ, 280G",3.99,,Spar,2026-01-02 00:00:00
"VEGANSKI DESERT NOUGAT, SPAR VEGGIE, 480ML",4.89,,Spar,2026-01-02 00:00:00
"VEGANSKI DESERT VANILIJA, SPAR VEGGIE, 480ML",4.89,,Spar,2026-01-02 00:00:00
"VEGANSKI GAMBERI, LIVEG, 180G",4.19,,Spar,2026-01-02 00:00:00
"VEGANSKI GUMIJEVI BONBONI Z OKUSOM KOLE, SPAR VEGGIE, 200G",1.25,,Spar,2026-01-02 00:00:00
"VEGANSKI KEKSI POLNJENI S GIANDUIA KREMO, GRISBI, 135G",3.19,,Spar,2026-01-02 00:00:00
"VEGANSKI KOLAČKI MUFFINS ČOKOLADA IN STRACCIATELLA, SPAR VEGGIE, 4/1, 360G",2.99,,Spar,2026-01-02 00:00:00
"VEGANSKI KRUHEK ZA ZAJTRK, ÖLZ, 320G",4.49,,Spar,2026-01-02 00:00:00
"VEGANSKI LEČIN TATARC S SUŠENIMI PARADIŽNIKI, SPAR VEGGIE, 250G",3.29,,Spar,2026-01-02 00:00:00
"VEGANSKI MEDALJONI, NUGGETS, VEGAN DELI, 140G",2.99,,Spar,2026-01-02 00:00:00
"VEGANSKI NADOMESTEK HRENOVK, LIVEG, 200G",3.49,,Spar,2026-01-02 00:00:00
"VEGANSKI NADOMESTEK ZA MASCARPONE, SCHLAGFIX, 250G",2.99,,Spar,2026-01-02 00:00:00
"VEGANSKI NAREZEK NADOMESTEK PURANA, LIVEG, 80G",2.39,,Spar,2026-01-02 00:00:00
"VEGANSKI NAREZEK PASTRAMI, LIVEG, 90G",3.59,,Spar,2026-01-02 00:00:00
"VEGANSKI NAREZEK SALAMA, LIVEG, 90G",3.59,,Spar,2026-01-02 00:00:00
"VEGANSKI NAREZEK, NADOMESTEK PEČEN PIŠČANEC, LIVEG, 90G",3.59,,Spar,2026-01-02 00:00:00
"VEGANSKI NAREZEK, NADOMESTEK PRŠUTA, LIVEG, 90G",3.59,,Spar,2026-01-02 00:00:00
"VEGANSKI NAREZEK, PEPPERONI SALAMA V REZINAH, VERDINO, 80G",2.99,,Spar,2026-01-02 00:00:00
"VEGANSKI NAREZEK, SALAMA V REZINAH, VERDINO, 80G",2.99,,Spar,2026-01-02 00:00:00
"VEGANSKI OVSENI NAPITEK, PLANA PLUS, 1L",2.89,,Spar,2026-01-02 00:00:00
"VEGANSKI PANIRANI MEDALJONI, VERDINO, 150G",2.99,,Spar,2026-01-02 00:00:00
"VEGANSKI PIŠKOT DVOJNA ČOKOLADA, POLLEO SPORT, 75G",2.49,,Spar,2026-01-02 00:00:00
"VEGANSKI PIŠKOT S KOŠČKI ČOKOLADE, POLLEO SPORT, 75G",2.49,,Spar,2026-01-02 00:00:00
"VEGANSKI POHANČEK, CRISPY BLUE, VEGAN DELI, 140G",4.99,,Spar,2026-01-02 00:00:00
"VEGANSKI PRIPRAVEK V OBLIKI POLPETA, SPAR VEGGIE, 2/1, 226G",3.24,,Spar,2026-01-02 00:00:00
"VEGANSKI PRIPRAVEK, NADOMESTEK SIRA V KOSU, BEDDA, 150G",4.99,,Spar,2026-01-02 00:00:00
"VEGANSKI RIŽEV NAPITEK, PLANA PLUS, 1L",2.29,,Spar,2026-01-02 00:00:00
"VEGANSKI SLADOLED V KORNETU MINI VANILIJA, SPAR VEGGIE, 12/1, 336ML",3.49,,Spar,2026-01-02 00:00:00
"VEGANSKI SLADOLED VANILIJA IN ČOKOLADA, SPAR VEGGIE, 3/1, 270ML",2.59,,Spar,2026-01-02 00:00:00
"VEGANSKI SLADOLED VANILJA IN MANDELJ, SPAR VEGGIE, 3/1, 270ML",2.59,,Spar,2026-01-02 00:00:00
"VEGANSKI SOJIN NAPITEK Z DODANIM KALCIJEM IN VITAMINI E, B2 IN B12, SPAR VEGGIE, 1L",1.22,,Spar,2026-01-02 00:00:00
"VEGANSKI TRAKCI Z OKUSOM PIŠČANCA, SPAR VEGGIE, 200G",3.19,,Spar,2026-01-02 00:00:00
"VEGANSKI ZREZEK SCHNITZEL, VERDINO, 200G",3.79,,Spar,2026-01-02 00:00:00
"VEGANSKI ŽAR VALJČKI, SPAR VEGGIE, 180G, 8/1",1.98,,Spar,2026-01-02 00:00:00
"VEGANSKO MLETO OKUS GOVEDINA, SPAR BBQ, 320G",3.99,,Spar,2026-01-02 00:00:00
"VEGETA PODRAVKA, 1KG",9.49,,Spar,2026-01-02 00:00:00
"VEGETA PODRAVKA, 250G",2.59,,Spar,2026-01-02 00:00:00
"VEGETA PODRAVKA, 500G",4.95,,Spar,2026-01-02 00:00:00
"VEGETA PODRAVKA, 75G",1.29,,Spar,2026-01-02 00:00:00
vegeta-1-kg-,9.88,,Tus,2026-01-02 00:00:00
vegeta-200-g-,3.29,,Tus,2026-01-02 00:00:00
vegeta-250-g-,2.59,,Tus,2026-01-02 00:00:00
vegeta-500-g-,4.95,,Tus,2026-01-02 00:00:00
vegeta-75-g-,1.65,,Tus,2026-01-02 00:00:00
vegeta-bio-120-g,3.89,,Tus,2026-01-02 00:00:00
vegeta-dodatek-jedem-z-zelenjavo-150-g-,2.89,,Tus,2026-01-02 00:00:00
vegeta-dodatek-k-jedem-z-zelenjavo-300-g-,4.89,,Tus,2026-01-02 00:00:00
vegeta-dodatek-k-jedem-z-zelenjavo-75-g-,1.85,,Tus,2026-01-02 00:00:00
vegeta-fino-mleta-200-g,2.79,,Tus,2026-01-02 00:00:00
vegeta-original-150-g-,2.79,,Tus,2026-01-02 00:00:00
vegeta-v-dozi--2kg,14.99,,Tus,2026-01-02 00:00:00
"VEGETARIJANSKI EKSTRA NAREZEK S KUMARICAMI, SPAR VEGGIE, 80G",1.69,,Spar,2026-01-02 00:00:00
"VEGETARIJANSKI EKSTRA NAREZEK, SPAR VEGGIE, 80G",1.69,,Spar,2026-01-02 00:00:00
"VEGETARIJANSKI EKSTRAPIKANTEN NAREZEK, SPAR VEGGIE, 80G",1.69,,Spar,2026-01-02 00:00:00
"VEGETARIJANSKI NAREZEK ŠUNKA, SPAR VEGGIE, 80G",1.69,,Spar,2026-01-02 00:00:00
"VEGETARIJANSKI NAREZEK ZA TOAST, SPAR VEGGIE, 80G",1.69,,Spar,2026-01-02 00:00:00
"VEGGIE SOLATA MEXICANA S FIŽOLOM, KORUZO IN RDEČO PAPRIKO, NJAMI,160G",2.99,,Spar,2026-01-02 00:00:00
"VEGI ŽLIKROFI, ZAMRZNJENI, 450G",7.15,,Spar,2026-01-02 00:00:00
vegi-solata-njami-mexicana-160-g,2.99,,Tus,2026-01-02 00:00:00
vegis-za-vlaganje-tus-1-l,0.89,,Tus,2026-01-02 00:00:00
veja-bozicna-okrasna-zlata-15-x-3-x-69-cm,12.99,,Tus,2026-01-02 00:00:00
veja-dekorativna-z-okraski-lesena-5-x-35-x-75-cm,16.99,,Tus,2026-01-02 00:00:00
veja-mesana-svila,3.89,,Tus,2026-01-02 00:00:00
veja-svila-poletje-mix,2.99,,Tus,2026-01-02 00:00:00
veja-umetna-zelenje,2.29,,Tus,2026-01-02 00:00:00
"VELEBITSKA TRAVARICA, DERGENIJA, 1L",22.41,,Spar,2026-01-02 00:00:00
"VELIK KOVČEK 34573-V NAVY SOFT, NEW YORK, 1/1",85.9,,Spar,2026-01-02 00:00:00
"VELIKA SADNA TORTA PEKARNA SPAR, 1,8KG",20.99,,Spar,2026-01-02 00:00:00
velika-eko-darilna-vrecka-creative,0.93,,Tus,2026-01-02 00:00:00
velika-mat-darilna-vrecka-lux,1.99,,Tus,2026-01-02 00:00:00
velika-zemlja-100-g-,0.49,,Tus,2026-01-02 00:00:00
"VELIKE KOZICE S-BUDGET, 225G",4.99,,Spar,2026-01-02 00:00:00
velike-piscancje-prsi-perutnine-ptuj-postrezno,17.99,,Tus,2026-01-02 00:00:00
velike-vrecke-za-peko-alufix-5-vreck,3.29,,Tus,2026-01-02 00:00:00
"VELIKONOČNE ČOKOLADNE FIGURE, KLETT, 100G",3.19,,Spar,2026-01-02 00:00:00
"VELIKONOČNI KRUH, PEKARNA SPAR, 420G",1.99,,Spar,2026-01-02 00:00:00
"VELIKONOČNI KRUHKI, ÖLZ, 250G",3.49,,Spar,2026-01-02 00:00:00
"VELIKONOČNO JAJCE KAKAV, VELIKO, SWEET SYSTEM, 180G",3.19,,Spar,2026-01-02 00:00:00
vencek-adventni-frost-pravokotni-15-x-45-x-9-cm,24.99,,Tus,2026-01-02 00:00:00
vencek-adventni-pravokotni-rdec-8-x-47-x-16-cm,24.99,,Tus,2026-01-02 00:00:00
veriga-5-led-zvezde-notranja,10.99,,Tus,2026-01-02 00:00:00
veriga-led-luck-zamasek-za-steklenice-101,2,,Tus,2026-01-02 00:00:00
veriga-led-pisana-190-cm,4,,Tus,2026-01-02 00:00:00
veriga-luck-15-led-notranje,4.99,,Tus,2026-01-02 00:00:00
veriga-luck-28-led-listje-sort-190-cm,2.99,,Tus,2026-01-02 00:00:00
veriga-okrasna-srebrna-10-m,3.99,,Tus,2026-01-02 00:00:00
"VESOLJSKA POSTAJA 63113, ASTRO VENTURE",29.9,,Spar,2026-01-02 00:00:00
"VESOLJSKI SHUTTLE NASA C56041W, CADA",24.99,,Spar,2026-01-02 00:00:00
"VESTINA ELEKTRONSKA SVEČA, UTRIPAJOČA, DEKOR, 1/1",9.28,,Spar,2026-01-02 00:00:00
"VETERCI, SLAŠČIČARSTVO SIMONA, 80G",2.98,,Spar,2026-01-02 00:00:00
vezenje-konjicek,9.49,,Tus,2026-01-02 00:00:00
VIGO! LOVILEC BARV ZA PRANJE PERILA PREMIUM 20/1,2.29,,Spar,2026-01-02 00:00:00
VILEDA MOČO VEDRO S CEDILOM,20.99,,Spar,2026-01-02 00:00:00
VILEDA OMELO S SMETIŠNICO PREMIUM 2V1,11.49,,Spar,2026-01-02 00:00:00
vilica-tus-bio-cpla121,1.55,,Tus,2026-01-02 00:00:00
"VILICE LESENE 15/1, SIMPEX",1.49,,Spar,2026-01-02 00:00:00
vilice-tus-les-201,1.45,,Tus,2026-01-02 00:00:00
"VILICE, PRIBOR IZ BIO PLASTIKE 16,5CM, 10/1",1.29,,Spar,2026-01-02 00:00:00
"VILJAMOVKA FELSER SELECTION, 0,5L",13.21,,Spar,2026-01-02 00:00:00
"VILJAMOVKA FELSER, 1L",16.31,,Spar,2026-01-02 00:00:00
"VILJAMOVKA KEJŽAR, 0,7L",26.48,,Spar,2026-01-02 00:00:00
"VILJAMOVKA NIRVANA, ZARIĆ, 0,7L",35.99,,Spar,2026-01-02 00:00:00
"VILJAMOVKA PRIOR, FRUCTAL, 0,7L",36.98,,Spar,2026-01-02 00:00:00
"VILJAMOVKA RONER WILLIAMS, 0,7L",29.19,,Spar,2026-01-02 00:00:00
"VILJAMOVKA S HRUŠKO 0,7 L, MIKELJ",51.59,,Spar,2026-01-02 00:00:00
"VILJAMOVKA S HRUŠKO PRIOR, FRUCTAL, 0,7L",39.27,,Spar,2026-01-02 00:00:00
"VILJAMOVKA ZIMA, 0,7L",35.98,,Spar,2026-01-02 00:00:00
"VILJAMOVKA ZIMA, EVROSAD, 100ML",7.39,,Spar,2026-01-02 00:00:00
viljamovka-dana-alk40-vol-004-l,2.39,,Tus,2026-01-02 00:00:00
viljamovka-j3-medena-alk25-vol-07-l,25.99,,Tus,2026-01-02 00:00:00
viljamovka-kejzar-alk-40--vol-07-l,26.49,,Tus,2026-01-02 00:00:00
viljamovka-prior-alk40-vol-07l,36.99,,Tus,2026-01-02 00:00:00
viljamovka-prior-s-hrusko-alk375vol-07l,39.27,,Tus,2026-01-02 00:00:00
viljamovka-tus-alk-38--vol-07-l,16.49,,Tus,2026-01-02 00:00:00
"VILJAMOVKA, DANA, 0,7L",23.3,,Spar,2026-01-02 00:00:00
"VILJAMOVKA, J3, 0,7L",30.3,,Spar,2026-01-02 00:00:00
"VINAIGRE MALINA VINY&GRETA, 220G",7.9,,Spar,2026-01-02 00:00:00
"VINAIGRE MANGO VINY&GRETA, 220G",7.9,,Spar,2026-01-02 00:00:00
"VINAIGRE PASIJONKA VINY&GRETA, 220G",7.9,,Spar,2026-01-02 00:00:00
"VINJAK ARARAT 5 STARS, 0,7L",27.3,,Spar,2026-01-02 00:00:00
vinjak-rubin-original-vs-01l,3.09,,Tus,2026-01-02 00:00:00
vinjak-rubin-original-vs-alk40-vol-1l,20.99,,Tus,2026-01-02 00:00:00
"VINJAK, ARARAT VASPURAKAN 15YO, 0,7L",80.29,,Spar,2026-01-02 00:00:00
"VINO  ROSE, DAR SONCA, 0,75L",5.98,,Spar,2026-01-02 00:00:00
"VINO BASTARDO, FEDORA,  0,75L",17.59,,Spar,2026-01-02 00:00:00
"VINO BELI PINOT, KELENC, 0,75L",11.99,,Spar,2026-01-02 00:00:00
"VINO BELI TROJČEK  MALVAZIJA-SAUVIGNON-ZELEN, BERCE, 5L",17.59,,Spar,2026-01-02 00:00:00
"VINO CABERNET SYRAH  MAGNUM, JP CHENET, 1,5L",9.99,,Spar,2026-01-02 00:00:00
"VINO CASANOVA ROSE, TILIA, 0,75L",12.98,,Spar,2026-01-02 00:00:00
"VINO CHARDONAY MORO, 0,7L",9.19,,Spar,2026-01-02 00:00:00
"VINO CHARDONNAY 2021 SANCTUM 0,75 L",21.99,,Spar,2026-01-02 00:00:00
"VINO CHARDONNAY HORECA, VINAG, 0,75L",13.99,,Spar,2026-01-02 00:00:00
"VINO CHARDONNAY IN REBULA, GAŠPER, 0,75L",6.98,,Spar,2026-01-02 00:00:00
"VINO CHARDONNAY JURIUS, VINSKA KLET METLIKA, 0,75L",8.99,,Spar,2026-01-02 00:00:00
"VINO CHARDONNAY, IL BARONE, 0,75L",3.19,,Spar,2026-01-02 00:00:00
"VINO CHARDONNAY, SCHLOSS FELS, 0,75L",7.99,,Spar,2026-01-02 00:00:00
"VINO CHIANTI, CECCHI, 0,75L",9.28,,Spar,2026-01-02 00:00:00
"VINO DADA 3 LAS MORAS CABERNET SAUVIGNON, 0,75L",12.99,,Spar,2026-01-02 00:00:00
"VINO EMINO CUVEE, PUBEC, 0,75L",6.99,,Spar,2026-01-02 00:00:00
"VINO LAŠKI RIZLING KOLEDNIK, JAGODNI IZBOR, SLADKO VINO, VINSKA KLET METLIKA, 0,5L",27.99,,Spar,2026-01-02 00:00:00
"VINO MERLOT DEL VENETO IL BARONE, 0,75L, ITALIJA",3.1,,Spar,2026-01-02 00:00:00
"VINO MODRA FRANKINJA JURIUS, VINSKA KLET METLIKA, 0,75 L",10.99,,Spar,2026-01-02 00:00:00
"VINO PINK MOSCATO, YELLOW TAIL, 0,75L",7.98,,Spar,2026-01-02 00:00:00
"VINO PLAVAC MALI TERRA MADRE BARRIQUE, 0,75L",12.99,,Spar,2026-01-02 00:00:00
"VINO PLAVAC MALI TERRA MADRE PREMIUM, 0,75L",21.89,,Spar,2026-01-02 00:00:00
"VINO PROSECCO, PONTE VILLONI, 0,75L",8.98,,Spar,2026-01-02 00:00:00
"VINO RDEČE BERCE, 0,75L",6.69,,Spar,2026-01-02 00:00:00
"VINO RDEČI CUVEE, SIMČIČ BY MARJAN SIMČIČ, 0,75L",5.88,,Spar,2026-01-02 00:00:00
"VINO REFOSCO 2022 FANTINEL 0,75 L",9.49,,Spar,2026-01-02 00:00:00
"VINO REFOŠK VINAGRA BRIČ 0,75 L",16.99,,Spar,2026-01-02 00:00:00
"VINO ROSATO CALIPTE, CECCHI, 0,75 L",10.99,,Spar,2026-01-02 00:00:00
"VINO ROSE EL MIRACLE N°05, VICENTE GANDIA, 0,75L",6.99,,Spar,2026-01-02 00:00:00
"VINO ROSE FEMME FATALE, BERCE, 0,75L",5.99,,Spar,2026-01-02 00:00:00
"VINO ROSE FLEURS DE PRAIRIE, 0,75L",9.68,,Spar,2026-01-02 00:00:00
"VINO ROSE HORECA, VINAG, 0,75L",13.99,,Spar,2026-01-02 00:00:00
"VINO ROSÉ JURIUS, VINSKA KLET METLIKA, 0,75 L",9.38,,Spar,2026-01-02 00:00:00
"VINO ROSE LES PARCELLAIRES, CÔTES DE GASCOGNE, 0,7L",9.69,,Spar,2026-01-02 00:00:00
"VINO ROSE MARKIZA, GAŠPER, 0,75L",13.89,,Spar,2026-01-02 00:00:00
"VINO ROSE MINUTY M, COTES DE PROVENCE, 0,75L",17.79,,Spar,2026-01-02 00:00:00
"VINO ROSE MINUTY PRESTIGE, COTES DE PROVENCE, 0,75L",19.99,,Spar,2026-01-02 00:00:00
"VINO ROSE PINKY CHICK, PTUJSKA KLET, 750ML",6.99,,Spar,2026-01-02 00:00:00
"VINO ROSÉ QUERCUS, GORIŠKA BRDA, 0,75L",5.99,,Spar,2026-01-02 00:00:00
"VINO ROSE ŠČUREK, 0,75L",15.38,,Spar,2026-01-02 00:00:00
"VINO ROSE VENTUS, VIPAVA 1894, 0,75L",5.28,,Spar,2026-01-02 00:00:00
"VINO ROSE ZGP, SIMČIČ KAROL & IGOR & MARIJAN, 0,75L",6.29,,Spar,2026-01-02 00:00:00
"VINO ROSE, EKOLOŠKO, ERZETIČ, 0,75L",14.98,,Spar,2026-01-02 00:00:00
"VINO ROSE, HERGA, 0,75L",13.28,,Spar,2026-01-02 00:00:00
"VINO ROSE, J. P. CHENET, 0,75L",5.98,,Spar,2026-01-02 00:00:00
"VINO ROSE, JERUZALEM ORMOŽ, 0,75L",6.28,,Spar,2026-01-02 00:00:00
"VINO ROSE, KLET ZORENČ-HOHNJEC, 0,75L",4.99,,Spar,2026-01-02 00:00:00
"VINO ROSE, LAGUNA, 0,75L",7.99,,Spar,2026-01-02 00:00:00
"VINO ROSE, MATEUS, 0,75L, PORTUGALSKA",5.28,,Spar,2026-01-02 00:00:00
"VINO ROSE, NEBO, 0,75L",15.99,,Spar,2026-01-02 00:00:00
"VINO ROSE, PETIT FAIBLESSE, 0,75L",9.99,,Spar,2026-01-02 00:00:00
"VINO ROSE, SCHLOSS FELS 0,75L",7.99,,Spar,2026-01-02 00:00:00
"VINO ROSÉ, VINAKOPER, 0,75L",7.99,,Spar,2026-01-02 00:00:00
"VINO RUMENI MUŠKAT HORECA, VINAG, 0,75L",13.99,,Spar,2026-01-02 00:00:00
"VINO RUMENI MUŠKAT WHITE EDITION EMINO 0,75L",6.99,,Spar,2026-01-02 00:00:00
"VINO RUMENI MUŠKAT, MAK 0,75L",7.99,,Spar,2026-01-02 00:00:00
